Lidar Time,Height (cm),Log Format,GPS UTC Time,Latitude,Latitude Direction,Longitude,Longitude Direction,GPS Quality Indicator,# sats,hdop,alt,a-units,undulation,u-units,age,stn ID,Check Sum
17:08:24.381079,53,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.450672,42,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.516757,34,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.585883,29,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.655438,28,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.721004,26,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.790648,23,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.856165,22,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.925824,22,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:24.991365,21,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:25.060933,21,"$GPGGA,210824.00,4226.86248704,N,07628.54690949,W,2,14,1.3,308.925,M,-34.038,M,6.0,0131*78"
17:08:25.126537,20,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.192050,19,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.261719,19,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.327208,20,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.392746,20,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.462316,19,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.528342,19,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.593409,19,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.658965,20,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.724465,20,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.794053,21,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.859628,23,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.929348,24,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:25.998911,26,"$GPGGA,210825.00,4226.86249425,N,07628.54690932,W,2,14,1.3,308.909,M,-34.038,M,7.0,0131*7B"
17:08:26.068541,27,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.134101,28,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.203708,30,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.273273,31,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.340913,32,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.404485,33,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.474034,40,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.543635,54,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.609172,72,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.678801,82,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.744318,83,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.809919,86,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.875408,88,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:26.940908,88,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:27.006452,89,"$GPGGA,210826.00,4226.86249190,N,07628.54690665,W,2,14,1.3,308.915,M,-34.038,M,7.0,0131*73"
17:08:27.076073,89,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.142729,90,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.207517,91,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.273332,92,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.338192,91,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.399619,92,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.469249,91,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.535084,90,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.600356,90,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
17:08:27.661723,90,"$GPGGA,210827.00,4226.86249078,N,07628.54690512,W,2,14,1.3,308.920,M,-34.038,M,7.0,0131*70"
